,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,label
12,-3.6943812,-4.564854,-0.5948385,2.9333422,0.82982445,-0.7046226,-1.6511421,-1.0422395,-4.1685085,0.40386727,-0.9116214,1.4455683,-1.4373643,-7.712991,0.10392219,2.4226737,15.908494,-3.8817902,3.2189705,-3.0969706,-1.1056156,-4.167078,-4.616531,-3.5196948,1.0151712,1.3871361,0
13,3.1030974,-0.34215352,-0.38780677,-0.49438247,0.3795827,-1.027592,1.0383514,2.5557775,-0.04800511,1.249508,1.957303,1.266861,0.093473054,-0.3042131,-1.3923346,-2.5339017,-1.6426017,7.8553476,-0.8447821,-4.0500007,-1.7055303,-4.22675,0.3632207,1.0782583,-1.2785109,2.4123104,1
14,-1.0148224,0.61697453,2.1114743,-1.1586325,4.364846,3.7596774,-2.3196592,-3.0800889,0.46563807,1.7921342,-1.6117952,-1.6021273,-0.4279626,4.01761,3.1278527,0.5043877,-2.4613154,-4.8823085,1.5331593,2.6507845,-0.8137655,14.1493845,-0.16251539,2.9147205,-3.7141795,-4.878393,5
15,1.4449064,-0.90771025,0.14748424,0.70096385,-1.6852984,-1.9016607,0.67864484,2.8451123,-1.940365,-1.9175787,1.1587408,0.47128975,1.8532492,-0.2600039,0.49596786,-1.017266,0.44914782,4.005855,-4.5336003,-1.2309911,-1.373941,-5.0683413,-2.8422663,-0.5583073,2.9119983,6.550569,9
16,0.17995767,1.5489354,-4.1651483,4.451508,0.72880924,1.1763368,1.7797865,-1.2326294,5.237674,-3.854134,1.51828,-3.9687982,-3.3802829,-0.34262556,-3.4145548,-2.382278,-3.1938775,-1.6385823,-1.2803767,1.2364486,1.0478605,-2.7221916,15.732426,-9.541096,-2.2619977,-2.2513356,6
17,-1.3851248,0.4213134,0.03270728,-2.3851628,1.4549445,2.20518,-1.5645733,-2.5248435,1.4832919,3.5363884,-0.6098062,1.3907921,-2.4443376,-0.46638745,0.3849705,0.23708683,0.16315159,-3.1356936,8.002235,-0.5134951,1.7318559,5.1424217,0.18023507,1.871181,-4.4430327,-6.336309,2
18,-0.22353788,-1.864001,-0.25384998,1.0728287,-0.16839944,-0.71867275,0.18681772,-0.12690434,-1.273951,1.3148268,-0.056525256,1.2191647,-0.92967474,-3.6701539,-1.3126153,1.1955521,6.273449,0.051126376,1.722787,-2.6068707,0.63850677,-3.9215539,-1.7271987,-0.06872448,-0.3676397,-0.76915014,0
19,-1.7850975,0.07838894,-2.7911947,-0.17960894,1.7359283,-0.86231863,1.5549815,1.3454969,2.566418,-5.0032377,-1.789526,-2.0411723,2.1938527,-0.5803779,0.70762867,1.6117748,0.03971652,-1.0956621,-2.584281,1.2245933,-3.6690514,-1.1264585,2.8992894,-7.773096,9.368499,-1.3573561,8
20,-4.3152075,1.0631585,-2.5557072,-4.6162014,-0.7281553,1.3274972,-2.0737276,-3.056132,3.2337663,3.1925638,-0.8061388,2.8081985,-3.3038614,-2.8379292,-0.29844317,0.31962064,0.75642854,-5.4638195,14.703456,0.6321434,3.1093287,1.2897202,0.88246346,-1.9072511,-2.8634114,-8.33144,2
21,2.2485216,2.17167,6.2713666,-0.45479587,-0.45911527,0.81747854,1.2404748,0.23196755,-3.4547944,4.835473,-0.99132854,1.7399361,0.65912867,1.6214855,0.7950389,1.2275221,-1.1006352,-0.17377667,-1.8471503,-0.34578386,0.6371113,3.2605696,-7.620676,13.872501,-4.357014,-1.4029297,7
22,-0.6210808,1.3272003,-2.2269728,0.92783207,-1.3651801,0.2007776,0.037164617,-0.6763715,2.217057,-0.57123905,1.5692092,-0.605745,-2.3474257,-0.6402547,-1.959069,-2.5672243,-2.2010322,-0.5429469,3.0090742,1.1382304,1.469041,-2.9687343,6.657159,-3.7863147,-3.5614698,-0.25512707,0
23,1.0173663,-0.039483584,1.6707814,0.3895426,-5.8291283,0.8820021,-0.27030295,-2.6068826,0.17656605,0.61482984,-0.0897891,0.95114,-1.2268673,1.4583683,0.53841,2.901241,-1.670864,-7.4296694,0.34157026,2.1527874,10.177123,0.117649816,-2.6978967,4.1742916,-2.5664005,-1.1453098,4
24,2.8411536,-0.49214986,-1.2689404,-2.291718,3.387955,-1.3229032,0.90098983,3.2756035,0.65162724,2.299619,1.5491364,1.4745008,0.70776784,-0.66710013,-1.747394,-3.1117496,-1.5016649,11.349286,1.1690621,-5.3489704,-5.537782,-2.958943,0.48917854,0.15312645,-0.16690686,0.16105387,1
25,3.7301571,2.6115704,6.657416,-1.2852082,0.3726579,0.81053746,2.0891886,1.0331552,-2.9482586,5.8687153,-0.84674335,2.2592726,0.87730944,2.0642238,0.40760717,0.8913895,-2.790879,2.680285,-2.0701675,-2.036419,-0.16032282,3.1720383,-7.678371,15.771768,-4.487968,-2.4416935,7
26,3.1776369,2.9126492,6.9767427,0.32585,-1.7761617,-0.18105106,2.0840309,1.3436425,-4.4772983,5.024411,-0.20035948,2.066668,0.9382509,1.3603289,-0.18276879,0.18611488,-1.652692,1.9971344,-3.5207505,-0.4825479,0.29075977,-0.20301732,-7.972809,15.658454,-5.2623534,1.0342343,7
27,1.5168034,-2.2052176,-0.6668987,1.9833808,-6.0615163,1.2132454,-0.22568497,-3.0168679,1.7754622,-1.7246588,0.36812016,0.3471708,-2.3599405,0.13842073,0.3597561,3.706353,0.41042548,-8.450915,-0.53830713,0.07831833,12.496392,-1.8273085,0.71675736,-1.4529539,-0.6605072,-0.7965385,4
28,-2.587484,1.5087376,-0.42185086,0.41769785,-4.8192625,-0.9559359,-1.0850397,-3.1586292,0.84732527,-0.43569517,-0.6203633,-1.6542151,-0.15587631,1.8618369,-1.794441,1.6276593,-2.2762573,-7.9631834,1.8296837,8.49804,6.122705,-0.041111328,1.0876029,-0.5819088,-2.149362,-2.4743578,4
29,0.2466482,-1.1335676,0.17388296,2.6691506,-2.0491686,-0.4859921,-1.4260883,1.7559905,-2.9986157,-3.6272852,2.516628,-0.81161255,0.6401189,0.93486845,2.2863388,-3.639823,0.112344064,1.3837324,-5.3620167,0.84544563,-1.153274,-2.0206735,-0.5015271,-3.1169958,-0.7195587,11.567395,9
30,0.45337087,-0.3370163,3.1642344,3.4518003,-3.7156472,-1.105354,-1.2646008,2.6235511,-6.373142,-2.4173775,2.6118567,0.15046477,1.4053558,0.76547366,2.9428694,-3.9107845,1.352677,1.4525973,-7.368428,1.4107256,-1.6080549,-3.333692,-5.386054,2.517285,-2.3217757,15.184671,9
31,-1.2292299,3.1854093,-4.5754924,3.1745887,2.920569,0.52324736,1.5577872,-0.61166817,5.417588,-3.249654,1.162754,-4.6580224,-2.422156,0.19035587,-4.0437517,-4.1335664,-4.7917852,0.75215787,0.22791891,3.2316356,-3.7841318,-1.4114621,16.787252,-9.992835,-2.3592596,-3.2490618,6
32,-2.2482495,-0.87866116,1.3845415,-0.9095598,-1.7100252,1.1852771,-1.9251978,-3.2697313,-1.2463377,3.5478127,-1.1187309,2.0325556,-2.0327516,-1.8307474,0.4982056,2.5105524,4.6969247,-6.936436,6.7529135,0.8776139,4.9851093,2.5431554,-4.603254,3.8364296,-4.0341268,-4.2472796,2
33,2.4673414,-2.208525,0.12899305,1.717938,-7.358982,1.5618594,-0.3957543,-3.6928976,1.9076903,-1.4190196,0.38763535,0.32689986,-2.107679,1.8981977,0.8459024,4.4748106,-1.6387686,-9.7417,-1.5266438,0.98622656,15.284937,-0.20711717,-0.41452986,0.49017176,-1.3635428,-1.0054604,4
34,4.121536,-1.0941622,-0.7598053,-1.3206518,3.191926,-2.796822,2.2849388,5.533589,-0.8376083,0.6501853,1.518345,1.3984607,2.7408442,-1.0546262,-1.4956211,-2.5741267,-0.318202,14.292337,-3.920742,-6.6396995,-7.5697083,-6.3397117,-1.8401515,0.33107042,3.8836803,3.6972864,1
35,-2.294749,3.9137385,-1.9019829,3.3258536,0.77032125,-0.3947115,0.13535437,-1.7143168,2.4645169,-2.5134928,0.64597386,-5.6130567,-0.508807,3.168992,-3.4858563,-3.4173877,-5.8894033,-2.353304,-2.1666484,9.276106,-2.5838816,1.7078458,11.87596,-5.4713445,-4.2247534,-1.1194105,6
36,2.2309601,-2.1654685,-0.35575485,2.1105487,-8.22275,1.6117156,-0.7806414,-4.133554,2.0185838,-1.0558866,1.0684758,0.56565607,-3.1975882,1.2918195,0.16584566,3.6391423,-1.3940485,-10.05657,0.020642444,1.0334688,16.388721,-1.4893657,0.8908937,-0.11093843,-3.4430404,-0.5908252,4
37,0.98146194,-1.3518825,2.1572938,3.326374,-4.512829,-1.3138726,-0.6575044,2.9324543,-5.408944,-3.497934,2.4683926,0.65379596,1.3551258,-0.15446357,3.0522208,-2.6290994,2.1793559,1.1658847,-7.5919065,-0.31307623,0.10139277,-5.4675016,-5.387127,0.6407666,0.39309844,14.802056,9
38,-1.2484719,1.6697934,-2.6598372,1.6277657,-1.2289997,0.981894,-0.22797129,-2.3748367,3.5841281,-1.4848891,0.816227,-2.1734524,-2.663328,0.67934805,-2.0443757,-1.4099109,-3.3747857,-4.2478843,2.5629396,3.665007,3.2337706,-0.025402106,9.195749,-5.2894716,-3.622167,-2.7846358,6
39,-0.51455057,1.909877,-4.3397408,2.948178,1.4806798,0.79491687,1.0668937,-0.5723471,4.6697907,-2.6291296,1.8587601,-3.0868106,-3.188126,-0.70192856,-3.3591874,-3.94243,-3.311203,0.75281245,1.2708867,0.961131,-1.3577777,-2.7610097,14.552143,-9.072463,-3.1914628,-1.6426669,6
40,0.9394765,-1.3500094,1.8026336,3.3363574,-3.6071405,-1.3960924,-1.2826521,3.5974662,-5.917952,-3.4814048,3.400351,0.5121932,1.3250002,0.073241785,3.1550238,-4.7090893,1.7068082,3.6404219,-7.4987693,-0.5651891,-2.1282976,-5.3044934,-4.5492287,-0.30108365,-0.9311213,17.080347,9
41,-0.15114179,1.208979,-3.182161,3.5178013,1.2511139,0.12976791,1.1014454,0.17028268,2.848664,-3.3966186,1.6527486,-3.331379,-1.666737,-0.1848048,-2.4442499,-3.275056,-2.2101033,1.1423392,-2.1609492,1.3408602,-2.1587238,-2.7066016,11.437878,-7.9276385,-1.4018288,1.0540949,6
42,2.1581159,-1.7874684,-0.7350839,0.3004363,0.35718036,-0.51562536,-0.041359264,1.2282579,-0.45744464,1.2488497,1.7782892,1.2076466,-0.8000473,-1.3668499,-1.0113333,-1.628317,1.5567092,5.156852,0.3420992,-4.1368766,-0.18260303,-3.276144,0.08845915,-0.37874696,-1.9696738,2.0731282,9
43,0.81031954,-1.3238311,1.9664892,3.6780868,-3.6653924,-1.4167533,-1.4627163,3.4460528,-6.0983205,-4.1732016,3.2355506,-0.12482083,1.8237756,0.8130016,3.4938333,-4.502141,1.2993712,2.8893285,-8.813717,0.56098664,-2.1537933,-4.3859386,-4.612629,-0.6250142,-0.42599756,17.65522,9
44,-5.181661,2.5459297,0.82875437,0.48768052,1.2404088,-0.409062,-2.5209894,-3.0525494,-0.928111,-1.0576193,-2.1136475,-4.8397975,2.4034142,4.70598,0.027688764,0.098898284,-2.6142757,-7.2032948,-1.0453309,12.910686,-3.0977347,9.184528,1.0289056,-1.1457801,-1.4531755,-2.048298,5
45,0.7431085,1.1840084,2.44122,-3.2499657,0.08552558,1.7805204,-0.33599326,-1.4989636,0.23332113,6.2988954,-0.3869348,3.3011928,-2.2677639,-0.46574363,-0.12532805,0.50413877,-0.80563766,-0.6628371,7.762305,-2.5413108,2.9089983,3.1474748,-3.6895916,8.648935,-6.166455,-6.464622,7
46,2.278118,-0.95176744,-1.1248975,-1.6241527,3.5908437,-2.0447237,1.1099209,4.2050223,-0.36576286,-0.2631677,0.79415804,0.37644124,2.8315365,-0.036066305,-0.39593515,-2.1645641,-0.7240421,10.753649,-2.9730415,-3.9282923,-7.4263043,-2.6724133,-1.2675364,-1.5248742,4.2405443,2.773204,1
47,0.588934,2.264094,-2.4889324,1.5511309,1.2611802,0.7382254,1.3994479,-0.4683015,3.8687189,-0.105742425,1.4485719,-1.704655,-2.745767,-0.26560462,-3.3264463,-3.045443,-3.8425107,1.7418048,2.014507,0.029106349,-0.6014849,-1.9530884,10.78032,-3.8290873,-4.2039394,-3.308322,6
48,-3.1171947,-0.6702292,-2.1916344,-2.026186,-0.1016258,-1.2805543,0.6718969,0.5295512,1.5021548,-3.3083851,-2.5810778,0.06878467,2.1739788,-2.032871,1.3139955,3.5826275,2.839987,-3.7006655,1.3277675,1.2022218,-1.1914916,-1.7768618,-2.3700867,-5.497628,9.827048,-2.763613,8
49,-2.9953554,1.735318,-2.8885562,-3.531115,-1.0168877,0.89096177,-1.4028938,-2.2603724,3.5555327,3.1339042,0.3941893,2.2293735,-3.7196128,-2.4141884,-1.7661237,-1.5218949,-1.1888336,-2.608727,13.170983,0.38734117,2.6371415,-0.97458065,3.831163,-2.1290247,-4.795408,-6.7852817,2
50,0.8602365,-1.7616013,1.5500174,3.215052,-3.2845821,-1.4705848,-1.2700952,3.4756043,-5.7793713,-3.2959924,3.1636937,0.62087846,1.2934304,-0.41287443,2.9830234,-4.196006,2.6218789,3.610558,-7.0430565,-1.0274433,-2.1012354,-5.425582,-4.740615,-0.6526644,-0.4428266,16.222382,9
51,-2.6274028,1.271234,0.23076268,-0.049024355,0.8757339,0.2689871,-0.7113758,-1.8033457,0.6101269,-1.2691464,-1.8479122,-2.5985563,1.3472385,2.42389,0.54564506,1.4058578,-1.5464779,-5.2974358,-0.700899,6.2754936,-0.80966425,5.509836,0.7631253,-1.2102358,1.3116052,-3.003894,5
52,1.0255958,-1.8844519,1.8727443,3.1254735,-3.3506775,-0.65270746,-2.0181513,2.7769992,-5.6308365,-3.5566788,3.252041,0.17756014,1.2690246,1.1385419,3.9599702,-4.304014,1.1191931,2.3327584,-7.552848,-0.12472278,-1.0167799,-2.5769641,-4.69349,-0.5065656,-1.2984596,16.607914,9
53,-2.0891304,-0.27975112,1.7177874,-0.78412217,5.7665043,3.293166,-3.1430063,-2.9659326,-0.43125245,0.66049474,-2.11566,-2.714562,0.84163797,4.2938204,3.6308796,0.52458715,-0.83234435,-4.761633,-0.020057574,4.05723,-3.35016,15.689641,-0.8246497,0.6690154,-1.9370247,-3.5892758,5
54,-2.7353625,2.1292362,1.7009286,-0.3049396,0.123331815,0.88555956,-1.8987278,-2.9346492,-0.56271243,1.5818908,-1.1348544,-1.8358436,0.08544964,3.0859551,0.18334311,0.123555146,-2.3062403,-5.8676386,1.9864819,7.3272777,0.5275505,7.2740946,-0.23605293,2.8706992,-4.4535403,-3.1085012,3
55,3.6854606,0.3524271,4.037788,0.009248225,-2.1888847,0.8979294,1.2386076,-0.20708932,-1.3848501,3.1492565,-0.13374788,1.7297311,-0.12747538,1.5974954,0.48380396,1.9816873,-1.7068781,-0.57742774,-2.3202047,-1.9601218,4.989184,1.0966148,-5.1347046,9.757163,-3.0396423,-1.1468304,7
56,3.6321042,-1.6737505,-1.5564058,-1.1710651,4.6851606,-2.4759562,2.0326908,4.727085,-0.3174286,1.7078077,1.4599267,1.333269,1.6875114,-2.3627439,-2.506593,-2.6181452,1.6956856,14.477967,-1.6103903,-7.5890284,-8.140449,-5.999188,-0.14093871,-0.8325949,2.506264,1.3042113,1
57,-2.3039746,2.04682,1.1626139,0.68980736,-0.53288776,1.2990015,-2.210547,-3.615429,0.1987363,0.14135827,-0.72855365,-3.138214,0.013943654,4.6390634,0.40043625,-0.09319053,-4.231334,-7.2266064,0.04454504,8.829351,2.1749642,8.478941,2.054701,1.0384301,-4.8229213,-2.1674159,3
58,-5.2177424,3.9115067,1.131947,1.2113016,-3.1816633,-1.6220696,-2.212016,-3.8347132,-1.0135832,-0.7229974,-1.42477,-4.882257,1.9633671,5.1832376,-1.9116627,0.20971139,-4.5845175,-9.451686,-0.8509067,16.283794,1.2869465,5.278528,1.435324,0.57663465,-3.898266,-1.4620379,3
59,2.9384668,-0.65751433,-0.9648931,-1.4557046,2.3946369,-1.7650642,0.9070032,4.0349946,-0.541871,1.4902784,2.207867,1.6038682,0.9542329,-0.97356385,-1.3464934,-3.8559382,-0.88780564,11.921219,-0.41234744,-5.4585342,-5.8306093,-4.8107076,-0.30977833,0.04539907,-0.06799104,3.532707,9
60,3.505035,-0.41762704,-1.7041122,-2.9053621,3.3934639,-1.383167,0.9748062,3.3871267,1.2640102,3.4239736,2.124068,2.06739,0.053081922,-0.8882926,-2.6047184,-3.8274145,-2.2930388,13.125677,2.8082743,-6.4563584,-5.161514,-3.8846004,1.3234041,0.538123,-1.6480913,-0.6725931,1
61,2.3202658,-0.41844428,2.3371203,-0.08336966,-1.4970269,2.0611022,-0.02276071,-1.9620388,0.3921055,1.7407669,-0.5221011,0.6861987,-0.91941345,2.0774956,1.3226469,2.583919,-1.7307489,-4.117332,-0.6259371,-0.726338,6.394939,4.4014163,-2.4354742,5.40666,-2.4829931,-2.9899032,7
62,-0.88668215,-1.590824,-1.8888719,-0.62851495,-1.1812239,-1.5683726,1.3673594,1.5907509,0.6836589,-3.54307,-1.3811529,0.62519985,1.7800515,-2.574617,0.9721666,3.0074682,3.4183252,-1.2184311,-1.3095974,-1.5036844,0.013012577,-5.003599,-2.4842322,-4.787047,9.14126,0.35872194,8
63,0.65504044,-0.8435186,1.459364,2.6726317,-2.5741866,-1.5351464,-1.0265427,3.2316766,-4.975963,-3.155412,2.6689067,-0.0778936,1.7582914,0.5665458,2.4395761,-4.024846,0.8684449,3.5791488,-6.976207,0.4436699,-2.8548849,-4.0788403,-3.7223299,-0.4853219,-0.19151315,14.220278,9
64,1.3928275,1.9728684,5.475043,-0.55758476,-0.064931765,1.1717799,0.5426875,-0.6379865,-2.7165077,4.289286,-1.2124826,0.9866468,0.51080656,2.1654878,0.984362,1.4063118,-1.3914635,-1.747943,-1.105313,0.9869263,0.9597756,5.0852976,-6.3360605,11.886898,-4.2716928,-2.3512733,7
65,2.4283965,-2.2501848,0.53439987,0.93661153,-6.2577066,1.1818559,-0.17284013,-2.729733,0.6074701,1.6861413,0.80593455,2.5309741,-3.1921935,-1.1919,-0.36757603,3.277097,1.7145203,-6.074021,2.4072301,-2.5620413,12.851042,-3.216556,-2.1203644,3.0962298,-3.774004,-1.654381,4
66,-2.6801925,1.9980779,1.5297046,0.3302753,1.3108107,1.2973082,-2.0820358,-3.4757428,0.032813277,0.10224703,-1.6550122,-3.768941,1.0346214,5.107372,0.7409182,0.61388177,-3.8169115,-6.945955,-0.8989366,9.289991,-0.03779096,10.68497,1.2658578,1.2402782,-3.1875036,-3.4582026,3
67,2.005355,-1.6566517,-0.14944214,1.6680777,-7.0520744,1.1799492,-0.59127253,-3.4828,1.7250065,-0.9499373,0.7730805,0.23668964,-2.273851,1.6451184,0.06895916,3.2670217,-1.8299893,-8.510195,-0.558548,1.5523812,13.888313,-0.93541217,0.49241346,0.2408067,-2.6359038,-0.66733944,4
68,-0.086561516,-1.6753576,1.3824258,3.406531,-3.606131,-1.4803216,-0.80721396,2.7567263,-5.1849146,-4.0325646,1.9711955,0.2365516,1.4391576,-1.0370437,2.8639944,-2.2421563,3.808593,0.581294,-6.9320908,-0.023111284,-1.1160572,-5.470928,-4.7415867,-1.4002125,1.6608192,13.906642,9
69,-1.6388296,0.90148133,1.0375754,-0.68510884,5.3147993,4.48353,-2.833251,-4.090057,1.8236411,1.1735035,-1.5269983,-2.7455678,-1.1929123,4.6330132,2.872415,-0.14898908,-3.5178332,-6.0587034,2.3117933,3.8278227,-0.88417923,16.13336,3.4336019,0.3490162,-4.7930984,-6.1232004,5
70,-0.71273196,-0.6899234,-1.6900856,-2.230356,0.71283066,-1.786126,2.6521342,2.642039,1.8939139,-4.4998527,-2.9341638,-0.0019389819,4.0234003,-1.0947185,1.7804403,4.2912846,0.9394166,-0.15923648,-3.300737,-1.0291305,-2.7567506,-2.8169293,-3.304303,-4.5273104,14.000002,-2.03382,8
71,0.9580506,-1.0274717,0.30019253,0.4539009,-2.7047324,3.2478545,-1.5616713,-4.528128,2.4516208,0.62864727,-0.14503624,-0.10530462,-2.9542217,2.3239737,1.3031602,2.7748423,-2.0961022,-8.965103,2.3338137,1.1149719,10.574992,6.085331,1.6150188,0.9306606,-4.352691,-4.5332904,4
72,1.2316912,-2.0089366,-0.5307615,2.5538368,-3.0704508,-1.4417541,-1.3377792,3.3553755,-3.7643363,-3.301775,4.0755143,0.7052125,0.22060671,-0.60369176,1.7940116,-5.2990103,1.13909,5.379102,-4.7333617,-2.047495,-1.4596009,-6.663189,-1.2126429,-3.6564062,-1.2543159,15.012466,9
73,-3.4832747,2.548798,1.2600938,1.1455765,-0.8554717,-0.2176676,-2.0195365,-2.6317003,-1.1422328,-0.83940065,-0.8990821,-3.797415,1.3972476,4.3449287,-0.08891863,-0.557465,-3.3852844,-6.451377,-1.5940477,10.963823,-0.42958727,6.3825455,1.0887047,0.3688234,-3.2198048,0.08700672,3
74,-0.396811,1.9599116,-2.8239777,1.5648502,1.114897,1.0666776,0.5445335,-1.3272824,3.8407261,-0.18053438,1.3135197,-1.777822,-3.222576,-0.45924687,-2.975921,-2.860732,-2.953934,-0.15511017,3.3713276,0.8365555,0.104506396,-0.9095017,10.849731,-4.8144197,-4.7649455,-3.5897958,6
75,3.4936557,-0.6383258,-1.0903615,-1.4487534,4.456523,-1.7748246,1.2486627,4.416504,-0.12517153,1.309744,1.8511454,0.6722292,1.7496873,-0.11401087,-1.5201662,-3.921534,-1.6633197,13.72496,-2.0476828,-5.546666,-8.0652895,-3.0841684,0.6823418,-0.4111679,0.9024148,2.5879529,1
76,3.3741465,-1.2058282,-1.3223298,-1.5266609,2.8267512,-1.6149918,1.7814372,3.8538446,0.62919515,0.351715,0.9800967,1.1312721,1.6955994,-0.7942875,-1.0585524,-1.54408,-0.7016627,10.51865,-2.0122657,-5.8642526,-4.919781,-4.124498,-0.34519184,-0.9457582,3.5184345,1.1254133,1
77,0.75035495,-1.0848267,-1.431746,0.2413376,-6.0182543,1.3581983,-0.9385544,-3.453304,2.6055992,0.407137,1.0471387,1.4237158,-3.6667242,-0.2507869,-0.70595837,1.8630736,-1.0971599,-7.2133417,4.710106,0.17775479,12.239576,-2.0504525,2.0421507,-0.97012115,-4.0760264,-2.5790944,4
78,-6.584267,4.5238166,0.4917286,1.0364915,-2.0678334,-2.3788958,-2.213373,-3.4681034,-0.7840844,-1.786888,-2.0400617,-6.111536,3.0895338,5.659966,-2.175297,-0.045679547,-5.024559,-9.207067,-1.4896148,18.567926,-1.5686727,5.858931,2.375339,-1.457673,-1.9750769,-1.6996427,3
79,0.4433493,-1.4000028,0.31209147,2.2407954,-2.4771748,-1.608104,-1.1573267,3.3057466,-4.0441775,-4.475348,2.5929303,-0.4434077,2.167584,0.84893626,2.8272777,-3.7266297,0.3728545,3.4162035,-7.19654,0.55490756,-2.7397878,-3.9431703,-2.972297,-3.1431177,1.9030402,14.243315,9
80,1.6923099,-1.952534,1.4642696,3.0809753,-3.1692328,-2.0341287,-1.2261987,4.1882577,-6.10475,-2.9639533,3.7735531,0.72496706,1.68458,-0.06829254,2.541126,-4.9707937,1.9991003,6.132827,-7.785373,-1.5465168,-2.824509,-6.3150454,-4.9574633,-0.35203853,-0.816011,17.393188,9
81,3.3748477,-0.6908079,-1.6733823,-0.59248495,3.2002025,-1.9255941,1.3049376,4.6421094,0.0573275,-0.45185426,2.322236,0.1897409,1.754377,0.048963863,-1.2651839,-4.2463193,-2.189778,12.885392,-3.4718156,-4.8662148,-7.2008686,-4.5043254,1.8546872,-2.4369407,1.7487273,4.765753,1
